252;192;152;138;128;118;102;88;88;82;78;76;70;70;70;70;64;64;60;60;58;56;56;56;54;52;50;48;48;46;46;44;44;44;44;42;42;42;40;40;40;40;40;40;40;38;38;38;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;34;32;32;32;32;32;32;32;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;
278;202;184;142;132;116;96;92;84;80;78;76;74;68;66;62;60;60;56;48;46;46;46;46;44;44;42;40;40;40;40;38;36;36;34;34;34;34;34;34;34;34;34;32;32;32;32;32;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;28;28;28;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;
260;200;172;156;132;112;104;98;92;80;74;64;60;58;52;52;52;52;52;52;52;52;50;50;50;48;48;48;44;42;42;38;36;36;36;36;36;34;34;34;34;34;34;34;34;34;34;32;32;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;26;
258;180;142;130;122;114;110;106;102;96;84;80;80;76;76;76;72;70;70;68;68;64;64;64;64;64;60;60;60;60;60;60;58;58;56;54;54;54;54;54;54;54;54;52;52;52;52;52;52;52;52;52;52;52;52;52;50;50;50;50;50;50;50;50;50;50;50;50;50;50;48;48;48;46;46;46;44;44;40;40;38;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;36;36;34;
266;180;158;142;132;122;116;108;108;106;98;94;86;86;80;78;72;68;66;64;64;62;60;60;60;58;56;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;52;50;50;46;44;44;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;40;40;38;38;38;38;38;38;38;38;36;36;34;34;32;32;32;32;32;32;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;
254;202;172;160;136;116;108;104;98;94;92;88;86;80;78;76;72;68;68;68;66;66;64;62;62;60;60;60;60;60;60;60;60;58;58;56;54;50;50;48;46;46;46;46;46;46;44;44;44;42;42;42;42;42;42;42;42;42;42;40;40;40;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;36;36;36;36;34;34;34;34;34;34;32;30;30;30;30;30;30;30;30;28;28;28;
254;192;168;152;132;114;102;90;88;84;82;80;78;74;72;72;68;68;66;64;64;64;60;58;58;56;56;56;56;52;50;48;48;48;48;48;48;46;46;44;44;44;44;44;44;44;44;44;44;44;44;42;40;40;40;40;40;40;40;40;40;40;40;40;36;36;36;36;36;36;34;34;32;32;32;32;30;30;30;30;30;30;30;30;28;28;28;28;28;26;26;26;26;26;26;26;26;26;26;26;
248;184;160;130;118;118;114;108;100;96;92;82;74;72;68;58;56;52;52;52;52;52;52;50;50;50;46;46;46;46;46;44;44;44;44;42;42;42;42;42;42;40;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;36;36;34;34;34;34;34;34;34;34;34;34;32;32;32;32;32;32;32;32;32;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;
264;202;168;156;134;126;114;110;106;104;100;94;90;86;78;74;74;72;70;66;64;64;64;60;60;58;56;56;50;46;40;40;40;40;40;40;40;40;36;36;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;30;30;30;30;30;30;30;30;
256;190;156;140;128;110;98;96;92;86;82;82;82;78;76;76;74;72;70;70;68;64;62;60;58;56;56;54;54;54;54;54;52;52;50;46;44;44;44;42;42;42;42;42;38;36;36;36;36;36;36;36;36;34;34;34;34;34;32;32;32;32;32;32;30;30;30;30;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;24;24;24;24;22;22;22;22;22;22;22;22;22;22;22;22;22;
286;206;152;138;114;108;100;94;88;88;86;84;80;78;76;70;68;68;68;62;62;60;60;60;60;60;60;58;56;54;52;50;48;48;46;46;44;44;42;42;42;42;42;42;42;42;42;42;42;42;40;40;40;40;40;40;40;38;38;38;38;38;38;36;36;36;36;36;36;36;36;36;36;34;34;34;32;32;32;32;32;32;32;32;32;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;
238;190;154;138;124;114;108;98;86;84;80;76;74;70;66;64;64;64;64;62;60;54;54;54;54;54;50;48;48;48;48;48;46;46;46;46;46;46;44;44;44;44;44;44;44;44;44;44;44;44;44;44;42;42;42;40;40;40;38;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;34;34;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;28;28;28;28;28;28;28;
258;200;162;142;126;106;104;104;96;86;78;72;66;60;60;56;54;54;50;50;48;48;48;48;42;42;42;38;38;38;36;36;36;36;36;36;34;34;34;34;32;32;32;32;32;30;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;
258;196;160;142;128;120;108;102;100;86;78;72;68;68;66;64;64;60;60;56;52;50;48;48;48;46;44;40;40;40;40;38;38;38;38;38;38;38;38;38;38;38;38;38;38;36;36;36;36;34;34;34;34;34;34;34;34;32;32;32;32;32;32;32;32;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;
268;188;166;140;126;118;116;108;100;96;94;86;78;72;72;68;66;66;64;62;62;58;58;58;56;56;56;56;56;54;54;52;52;52;50;48;48;48;48;46;46;46;44;44;44;44;44;40;38;38;38;38;38;38;38;38;36;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;30;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;
274;204;174;150;134;124;112;106;100;96;84;80;76;74;72;72;72;60;60;60;60;56;56;54;54;50;50;50;50;48;48;48;48;48;48;48;48;46;46;46;44;44;40;40;40;40;40;38;38;38;38;38;38;38;38;38;38;36;36;36;36;34;34;32;32;32;32;32;32;32;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;
264;194;160;140;120;110;94;86;84;74;68;64;64;64;62;60;60;60;58;54;52;50;50;46;46;44;42;42;36;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;
272;200;166;150;134;122;110;102;96;90;82;80;80;78;78;74;72;68;68;68;66;64;64;64;64;62;56;56;56;56;56;54;54;52;52;52;50;50;48;48;46;46;46;46;46;46;46;46;46;44;44;42;42;42;40;40;40;40;38;38;38;38;38;38;36;36;32;32;30;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;26;
228;176;154;136;126;114;112;104;98;88;84;78;74;72;70;68;68;66;66;64;64;62;62;60;56;56;56;56;56;56;52;50;50;50;50;46;46;46;46;46;46;46;46;46;46;44;44;40;38;38;38;38;38;38;38;38;36;36;36;36;36;36;34;34;34;32;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;
278;218;172;156;140;118;108;100;94;94;92;88;82;76;74;74;70;70;70;70;70;68;66;64;60;60;56;56;56;54;54;52;50;50;50;46;46;46;44;42;42;42;42;42;42;42;40;40;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;36;36;36;36;36;36;36;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;32;30;30;30;28;28;28;28;28;28;
284;194;156;140;124;118;112;106;96;94;92;86;84;84;82;80;78;78;76;76;72;72;70;64;64;62;62;62;60;60;58;56;56;56;56;56;56;54;54;54;50;50;50;48;48;46;44;44;44;44;44;42;40;40;40;40;40;40;40;40;40;40;40;40;40;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;34;34;34;
248;200;170;152;138;122;110;102;100;96;94;86;86;80;78;66;66;64;64;62;62;58;56;54;54;52;52;50;48;48;48;48;48;46;44;44;44;44;44;44;44;42;42;42;42;42;42;42;42;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;38;38;38;38;38;38;36;36;36;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;30;
256;182;136;118;108;104;98;96;94;90;90;86;82;76;76;74;72;72;72;68;68;68;64;62;60;60;60;58;58;54;52;48;46;46;46;46;44;44;44;44;44;44;42;42;38;38;36;36;36;36;36;36;36;34;34;34;34;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;26;26;26;26;26;
276;194;162;144;130;120;114;104;100;100;94;90;88;82;80;76;72;68;68;66;62;62;60;58;52;52;50;50;50;50;48;48;48;46;44;44;44;44;44;44;44;44;44;42;42;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;40;38;36;36;36;36;34;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;30;30;30;30;30;30;28;26;26;26;26;26;26;26;26;
266;196;170;144;136;116;108;96;92;88;88;84;80;78;74;72;72;66;64;64;62;60;60;60;60;60;54;54;54;52;52;50;50;50;48;48;48;44;44;44;44;44;44;42;40;40;38;38;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;36;34;34;32;32;32;32;32;32;32;32;30;30;30;30;30;30;30;30;30;30;30;30;30;
270;196;168;144;130;124;114;106;94;90;86;80;76;70;68;64;62;62;60;60;58;56;56;56;54;54;54;54;54;54;54;54;52;52;50;48;46;46;46;46;44;44;44;44;44;44;44;44;44;42;42;42;42;42;42;42;42;42;42;42;42;42;42;42;40;40;40;40;40;40;40;40;40;38;36;36;36;36;36;36;36;36;36;36;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;32;
276;192;156;130;120;114;108;104;96;96;92;88;80;80;80;78;76;76;74;72;70;68;66;66;64;64;62;62;62;62;62;58;58;54;54;54;52;50;48;46;46;46;44;44;44;44;44;42;42;42;42;42;42;42;42;42;42;42;42;42;42;40;40;40;40;40;40;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;36;36;
256;190;156;136;122;114;102;94;86;86;82;80;80;80;78;74;72;68;62;60;60;58;58;56;56;56;56;56;56;56;56;56;56;56;54;52;52;52;52;52;52;52;52;50;50;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;46;44;44;44;44;44;44;44;44;44;44;44;44;44;44;44;42;42;40;40;38;38;38;36;36;36;36;34;34;34;34;34;34;32;
250;170;142;128;116;108;100;96;88;82;78;74;74;70;70;68;60;60;60;58;58;56;56;56;56;54;54;54;54;54;54;54;54;54;52;50;48;48;48;48;48;48;48;48;48;48;48;48;48;48;46;46;46;46;46;46;46;46;46;46;42;42;38;38;38;38;38;38;38;36;36;36;36;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;34;32;30;30;30;30;30;30;
248;184;154;132;116;112;108;100;92;86;82;78;76;76;74;72;72;68;64;62;60;58;56;56;56;56;54;52;52;48;46;46;46;46;46;44;44;44;44;44;44;42;40;40;40;40;40;40;40;40;40;40;40;40;40;38;38;38;38;38;38;36;34;34;34;34;32;32;32;32;30;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;28;26;26;26;26;26;26;26;24;24;24;24;24;24;
248;182;152;138;120;118;114;104;90;78;74;72;68;66;66;64;62;62;62;62;62;62;60;60;60;60;56;56;56;56;56;56;54;52;52;52;52;52;52;52;52;52;50;50;50;50;50;50;50;44;44;44;44;42;42;42;42;42;42;40;40;40;40;38;38;38;38;38;38;38;38;38;36;36;36;36;36;36;34;34;34;34;34;34;34;34;34;34;34;34;32;32;32;32;32;32;32;32;32;32;
